customer_id,age,income,tenure,city,churn
658,54,59338.345000138725,25,Bursa,0
659,40,42855.49038546758,20,Ankara,0
660,75,70824.69052150712,34,Izmir,0
661,27,74899.21404087932,26,Bursa,0
662,71,69134.66723938662,5,Istanbul,1
663,22,53459.613653965476,99,Bursa,0
664,53,15129.81091270296,61,Izmir,0
665,51,39444.53761951091,92,Istanbul,0
666,69,47869.422098384195,93,Istanbul,0
667,48,36591.985257427834,9,Ankara,0
668,27,47907.417867701435,116,Istanbul,0
669,75,74151.01203040069,102,Istanbul,0
670,36,25313.35205727023,50,Bursa,0
671,75,77175.3808417854,6,Izmir,1
672,49,63270.89632631206,83,Ankara,1
673,18,54023.25212416543,60,Bursa,0
674,73,39295.75166388854,44,Istanbul,0
675,22,36890.74481762862,11,Istanbul,1
676,62,25606.734281168905,66,Ankara,1
677,21,75751.48220471581,47,Izmir,0
678,33,73064.17340111062,108,Ankara,1
679,41,28905.730571250766,108,Bursa,0
680,33,41710.58007640698,73,Ankara,1
681,72,56497.17153847863,85,Istanbul,1
682,19,45507.36292741688,88,Bursa,0
683,66,21219.878644522734,98,Istanbul,1
684,45,40133.40859166467,86,Izmir,0
685,49,79265.51447030029,3,Istanbul,1
686,44,41150.32114378334,76,Istanbul,0
687,37,47547.98994946689,92,Ankara,1
688,41,32822.33863946929,30,Istanbul,0
689,29,58816.44477925622,90,Bursa,0
690,67,51727.27698536876,112,Bursa,0
691,52,38869.70387664532,21,Izmir,1
692,77,30430.169062888624,28,Bursa,1
693,50,71068.15061016314,90,Ankara,1
694,50,25916.848900383797,62,Izmir,1
695,78,57557.23543384332,33,Bursa,0
696,68,17691.811329326403,85,Ankara,0
697,60,60608.17524518574,35,Bursa,0
698,54,64554.48330890091,52,Bursa,0
699,29,66421.75567459871,34,Istanbul,0
700,20,47581.87297145198,41,Bursa,0
701,18,73760.05408345544,51,Bursa,0
702,50,84616.87542494101,47,Ankara,0
703,57,45175.65295931055,82,Ankara,0
704,27,43234.92454805109,58,Istanbul,0
705,60,52237.65890517404,75,Bursa,1
706,61,42834.79781158689,57,Istanbul,1
707,46,40641.94705984819,23,Bursa,1
708,30,41948.92189637736,48,Izmir,0
709,29,75736.34012009368,22,Izmir,0
710,48,61578.22992553148,17,Istanbul,1
711,63,42785.80809112863,69,Istanbul,0
712,19,13173.12461416571,108,Istanbul,0
713,78,26833.032595902987,11,Ankara,0
714,68,57551.43623902817,94,Ankara,0
715,67,18176.66087916774,15,Ankara,0
716,52,54394.90291177934,91,Istanbul,0
717,40,34016.544127024616,35,Bursa,0
718,34,51377.0866187101,33,Izmir,0
719,43,50957.84452001214,84,Istanbul,0
720,25,51808.84900836066,16,Ankara,1
721,46,44083.672293822194,34,Ankara,0
722,43,43590.715615884015,66,Istanbul,0
723,27,39188.14371595342,99,Istanbul,1
724,43,57258.38475862835,40,Ankara,0
725,79,62077.89012171423,28,Bursa,0
726,51,31715.412161958106,47,Ankara,0
727,68,49225.57291561596,39,Ankara,0
728,58,52948.73110231607,70,Istanbul,0
729,24,52756.56701934563,73,Bursa,1
730,21,52501.544293947765,20,Ankara,0
731,75,43969.47784482164,1,Ankara,0
732,70,54185.456381938086,72,Izmir,0
733,67,59270.4306647543,119,Istanbul,0
734,62,52115.54983733846,87,Izmir,0
735,28,57589.09754800586,63,Izmir,0
736,46,64855.3011655626,67,Ankara,0
737,73,22235.89463157098,4,Istanbul,0
738,53,64151.95762798051,58,Bursa,0
739,42,55136.41647831912,25,Ankara,0
740,38,33325.6200839191,47,Bursa,1
741,78,62037.06323479533,38,Bursa,0
742,74,44025.18640964058,15,Istanbul,0
743,53,46070.503455221704,63,Izmir,0
744,27,42384.80326301507,21,Istanbul,1
745,54,54535.98266357337,99,Bursa,0
746,26,38219.7028623192,57,Ankara,0
747,41,63522.119449216785,117,Bursa,1
748,52,47917.06119207993,53,Ankara,1
749,66,44536.96274768094,46,Ankara,0
750,52,61293.135164209554,116,Istanbul,0
751,65,45206.64856521379,14,Bursa,1
752,53,64222.65238043452,100,Izmir,1
753,35,64693.89426261299,76,Bursa,1
754,66,29977.942426715344,17,Bursa,0
755,56,66638.90303334386,39,Izmir,0
756,49,28069.460427471717,9,Istanbul,0
757,41,67573.70790323766,99,Bursa,1
758,40,80425.35788345359,77,Bursa,0
759,79,63122.51657403697,79,Ankara,0
760,49,17645.290329504904,82,Bursa,1
761,54,65953.48579079028,115,Izmir,0
762,29,83691.93448904017,97,Ankara,1
763,66,45454.52538502956,6,Istanbul,0
764,72,49479.45019955165,91,Ankara,0
765,30,32172.69917110352,23,Izmir,0
766,40,54681.19128229504,59,Izmir,1
767,42,69037.65773814694,91,Ankara,0
768,52,60466.05692224181,98,Istanbul,0
769,58,97129.50465931698,46,Ankara,1
770,47,50495.40564448696,38,Istanbul,0
771,34,25539.899488771036,14,Ankara,0
772,66,52564.56457352329,100,Izmir,0
773,79,13753.223521812652,117,Bursa,0
774,37,42003.441127032296,72,Bursa,0
775,65,74365.73087900318,62,Istanbul,0
776,42,54877.00472947657,35,Istanbul,0
777,39,52691.25219246903,19,Istanbul,0
778,30,77311.70565073035,30,Izmir,0
779,76,45941.00162504945,78,Ankara,0
780,36,68927.30619401163,84,Izmir,0
781,66,51939.60462749511,113,Bursa,0
782,53,55700.711951885394,25,Istanbul,0
783,29,31740.427162054806,40,Ankara,0
784,78,42769.29807757675,88,Bursa,0
785,58,29037.226507341897,14,Bursa,1
786,36,48571.323826619824,26,Bursa,0
787,29,55856.035158744,102,Izmir,1
788,26,33349.42842362822,87,Istanbul,1
789,24,80737.68384027235,22,Bursa,0
790,45,54171.59028637941,48,Istanbul,0
791,31,50866.93378377829,83,Izmir,0
792,48,61544.86627018438,110,Bursa,1
793,69,37566.07878701117,51,Izmir,0
794,36,52452.1621875118,3,Izmir,0
795,75,39247.00669463613,42,Istanbul,0
796,64,73380.19865133474,19,Bursa,1
797,33,34120.40975904378,73,Izmir,1
798,70,50947.4818896076,28,Bursa,0
799,22,54939.73677727664,84,Istanbul,0
800,52,55922.386166115524,45,Izmir,0
801,29,41281.472403757514,71,Istanbul,0
802,42,36567.35896782353,78,Bursa,1
803,69,41498.072404308514,63,Bursa,0
804,76,57924.881513154236,73,Istanbul,0
805,38,47842.313436320546,119,Ankara,0
806,53,61943.13212678782,19,Izmir,1
807,70,57155.0557909261,47,Bursa,1
808,40,15846.30952850588,116,Bursa,0
809,33,53712.46695255816,14,Izmir,1
810,74,83756.82151724405,38,Istanbul,0
811,56,69879.03576557497,53,Istanbul,0
812,62,56330.19741060453,61,Istanbul,0
813,70,34109.11804295084,36,Ankara,0
814,59,57163.30574188469,40,Ankara,0
815,75,61096.24909817388,81,Bursa,1
816,56,46193.79978758624,30,Istanbul,0
817,31,54751.130882066565,9,Izmir,0
818,48,72644.9368759406,64,Bursa,0
819,75,37140.88370387411,33,Izmir,0
820,22,34125.5059256131,52,Bursa,1
821,52,60390.48988991319,89,Ankara,0
822,40,56863.13954297121,14,Bursa,0
823,46,65432.57443119217,75,Ankara,1
824,60,58546.90717855655,53,Bursa,0
825,28,41483.6740523871,99,Istanbul,0
826,35,56482.88977198107,105,Izmir,0
827,64,32868.101850557396,59,Istanbul,0
828,29,46245.21932400509,78,Bursa,1
829,26,57541.98846449606,94,Bursa,1
830,27,44592.286749141655,41,Bursa,0
831,75,87020.78273344741,68,Ankara,1
832,61,21617.236267644996,68,Izmir,0
833,34,41787.64464501784,92,Izmir,0
834,78,35933.30249195134,8,Bursa,0
835,55,39494.7678881307,2,Bursa,0
836,24,40355.02664778682,105,Ankara,0
837,63,30103.689697115104,110,Istanbul,0
838,30,61290.53222858941,86,Istanbul,1
839,57,41793.570539193475,41,Izmir,0
840,59,52453.60003382982,55,Ankara,0
841,26,43477.61357134632,16,Bursa,0
842,67,39636.79381570686,93,Izmir,0
843,44,75084.18854130275,62,Ankara,0
844,75,63843.98273314112,113,Istanbul,0
845,19,21976.99400067283,48,Ankara,1
846,22,20387.938274961696,30,Istanbul,0
847,46,65639.1325345473,12,Ankara,0
848,54,42202.19912676869,35,Izmir,0
849,55,25263.76499098666,11,Istanbul,0
850,36,65686.02698810512,64,Izmir,0
851,25,52536.860751486354,110,Izmir,1
852,65,53773.56627248479,50,Istanbul,0
853,62,62143.08908008861,85,Istanbul,0
854,18,30350.342625764097,21,Bursa,0
855,39,25527.48767923753,69,Bursa,0
856,69,73714.31442354803,48,Bursa,0
857,34,28442.498588865612,20,Izmir,1
858,24,31666.43304386654,101,Izmir,0
859,42,34663.46930681351,67,Bursa,1
860,62,81199.18885535783,44,Izmir,0
861,21,57400.74950617284,33,Izmir,1
862,53,64481.119616530705,117,Istanbul,0
863,23,52942.51318368093,73,Istanbul,0
864,77,40971.691831981494,61,Izmir,0
865,48,59469.36924890252,9,Bursa,1
866,36,26650.76043804795,68,Ankara,0
867,78,33570.74821855257,35,Bursa,0
868,61,60994.62768892222,81,Ankara,0
869,71,29641.1715375983,98,Bursa,1
870,56,47163.7779625719,88,Istanbul,0
871,44,47847.314834668825,96,Izmir,1
872,27,42070.06994994257,65,Izmir,0
873,43,20733.222877267144,8,Istanbul,0
874,36,40566.06663216961,45,Ankara,0
875,56,37625.47434601272,87,Ankara,1
876,79,52421.59794931548,47,Ankara,0
877,20,51657.35808049203,40,Istanbul,1
878,62,55669.42189905311,76,Ankara,0
879,30,39860.205905384035,54,Istanbul,0
880,67,57841.669256988374,76,Bursa,0
881,45,26659.899008394754,46,Bursa,0
882,79,22671.429010214688,47,Istanbul,1
883,75,14966.409137500581,15,Izmir,1
884,37,42510.54140642004,105,Bursa,1
885,45,38700.52663492164,19,Ankara,1
886,25,61839.734177819,26,Istanbul,0
887,78,40270.06119426695,52,Ankara,0
888,58,54100.645219164006,93,Ankara,1
889,56,62199.448648746155,22,Izmir,0
890,18,39705.213865263264,104,Ankara,1
891,20,54470.78315160763,21,Izmir,1
892,30,65028.91323432792,51,Bursa,0
893,45,31427.55837791649,38,Istanbul,1
894,79,50372.785073669664,20,Ankara,0
895,74,39769.48425201028,29,Istanbul,0
896,77,32382.651762602924,51,Ankara,0
897,66,26953.223892646565,4,Istanbul,0
898,42,32140.27141731949,55,Ankara,0
899,73,50900.43508628019,71,Ankara,0
900,50,25837.3331665738,92,Ankara,1
901,55,41739.094638670445,28,Ankara,1
902,70,62197.91610279346,4,Ankara,0
903,23,56735.164451284036,22,Ankara,0
904,75,42042.38565592765,76,Ankara,1
905,61,75345.35620038086,45,Ankara,0
906,62,78395.54620867492,67,Ankara,0
907,49,50391.836473095886,86,Istanbul,0
908,62,12971.856261735375,108,Izmir,0
909,78,63296.722955243895,66,Ankara,0
910,64,15590.354899496218,88,Izmir,1
911,38,72142.19166080099,34,Ankara,0
912,33,66253.77351113448,91,Ankara,0
913,71,76613.1875620703,55,Istanbul,0
914,38,53903.9833755159,105,Bursa,0
915,28,44579.21349227243,1,Bursa,0
916,77,43248.48299464664,72,Istanbul,1
917,54,41806.09743453654,87,Izmir,1
918,53,64716.02980512054,38,Bursa,0
919,52,60684.07234258817,6,Istanbul,1
920,36,51803.384501513196,86,Istanbul,1
921,37,39167.28038109542,25,Bursa,1
922,74,89438.18946950408,82,Izmir,0
923,35,63685.619209443044,17,Istanbul,0
924,64,26034.321203398868,61,Ankara,0
925,58,42256.1597609431,12,Izmir,0
926,66,63976.64146113058,6,Izmir,0
927,31,38006.91618150974,90,Bursa,0
928,32,55273.219382388335,27,Bursa,1
929,48,64261.94450504222,8,Ankara,1
930,18,-826.4212398458985,83,Istanbul,1
931,70,48379.43450316125,106,Bursa,0
932,71,48968.137303476826,65,Bursa,0
933,71,43818.91316474316,57,Izmir,0
934,20,54525.42702419061,93,Bursa,0
935,33,59862.79411243812,109,Bursa,0
936,40,52130.764164869135,113,Bursa,0
937,74,44392.589089258516,99,Bursa,0
938,28,59489.319496764045,40,Izmir,1
939,29,50735.801139115356,14,Ankara,0
940,27,46539.493802067824,35,Ankara,1
941,49,30315.809219916213,48,Istanbul,0
942,33,26560.178221008824,109,Bursa,0
943,25,30031.553109288943,84,Izmir,0
944,55,54174.93591830322,56,Istanbul,0
945,29,48813.818785904725,49,Istanbul,0
946,41,27795.738526888053,13,Ankara,0
947,45,59688.767386907166,61,Izmir,0
948,70,70614.64269768643,102,Izmir,0
949,25,41022.595749254964,49,Izmir,0
950,75,23885.27213947439,46,Ankara,1
951,45,39363.10422647131,113,Ankara,0
952,53,62816.90940192041,62,Ankara,1
953,43,58227.94787802161,8,Ankara,0
954,25,36163.50970982782,43,Ankara,1
955,75,72817.58206647114,20,Bursa,1
956,77,70224.20098889599,97,Bursa,0
957,67,39004.90905085039,90,Izmir,0
958,45,38850.6499555255,39,Istanbul,1
959,45,41107.580939307656,85,Izmir,0
960,54,42390.00836917181,117,Istanbul,0
961,58,64258.070118926655,49,Ankara,0
962,53,56379.93590714891,64,Istanbul,1
963,44,63156.18154025881,62,Izmir,1
964,71,60103.4771478005,106,Izmir,0
965,34,75717.90602290598,107,Istanbul,0
966,26,34109.216842862894,54,Bursa,0
967,50,55705.37795575874,105,Ankara,0
968,70,17392.681156479535,9,Ankara,1
969,37,30245.666388547124,88,Izmir,0
970,30,48877.19921097729,37,Bursa,0
971,45,56273.09919131804,49,Istanbul,0
972,65,48472.76386955646,41,Ankara,1
973,46,41492.11371780983,17,Bursa,0
974,30,44158.731837604435,88,Ankara,0
975,63,70541.61464636156,21,Bursa,0
976,52,44239.51733179789,51,Bursa,0
977,78,76238.62433065292,59,Izmir,0
978,23,61910.256103117004,39,Ankara,0
979,35,56863.06019222346,55,Istanbul,0
980,68,32096.046345185066,41,Izmir,1
981,22,64028.5724209944,39,Izmir,1
982,64,42593.44133377251,13,Istanbul,1
983,42,32083.403629914505,64,Izmir,0
984,19,57692.65419619066,11,Bursa,1
985,27,29180.809091501906,110,Bursa,0
986,73,38566.37806805626,19,Ankara,0
987,47,49848.26132796633,11,Ankara,0
988,67,83276.32136172091,77,Istanbul,0
989,76,39696.26366311269,46,Ankara,0
990,62,43126.752210491366,45,Bursa,0
991,22,60985.17581632468,1,Istanbul,0
992,72,31425.56467435931,40,Istanbul,0
993,73,56642.09571531373,108,Ankara,0
994,50,68088.90211424882,19,Bursa,0
995,71,45393.57672933348,76,Istanbul,0
996,18,65392.31422095298,72,Bursa,1
997,35,54371.74884817709,72,Bursa,1
998,49,39039.77054294329,61,Bursa,0
999,64,47032.9297115524,117,Ankara,0
1000,66,44303.639900296366,109,Izmir,0
